"moos_cover","yhat","predictors","model","index"
0,2.51340533758834,"moos_cover","all predictors w/o coordinates","shannon_index"
1,2.51486655377567,"moos_cover","all predictors w/o coordinates","shannon_index"
2,2.35871845188284,"moos_cover","all predictors w/o coordinates","shannon_index"
3,2.35871845188284,"moos_cover","all predictors w/o coordinates","shannon_index"
