"cpom_cover","yhat","predictors","model","index"
1,0.194139484066011,"cpom_cover","all predictors w/ coordinates","rel_abundance"
2,0.205234854215548,"cpom_cover","all predictors w/ coordinates","rel_abundance"
3,0.212732101054198,"cpom_cover","all predictors w/ coordinates","rel_abundance"
