"conduct_during","yhat","predictors","model","index"
28.7,0.541524997556847,"conduct_during","all predictors w/o coordinates","k_index"
60.8941176470588,0.541524997556847,"conduct_during","all predictors w/o coordinates","k_index"
93.0882352941176,0.541524997556847,"conduct_during","all predictors w/o coordinates","k_index"
125.282352941176,0.541524997556847,"conduct_during","all predictors w/o coordinates","k_index"
157.476470588235,0.541358688256983,"conduct_during","all predictors w/o coordinates","k_index"
189.670588235294,0.541293719215965,"conduct_during","all predictors w/o coordinates","k_index"
221.864705882353,0.541294545147166,"conduct_during","all predictors w/o coordinates","k_index"
254.058823529412,0.541294545147166,"conduct_during","all predictors w/o coordinates","k_index"
286.252941176471,0.537261808618562,"conduct_during","all predictors w/o coordinates","k_index"
318.447058823529,0.529315279433082,"conduct_during","all predictors w/o coordinates","k_index"
350.641176470588,0.528505474869192,"conduct_during","all predictors w/o coordinates","k_index"
382.835294117647,0.529196172819751,"conduct_during","all predictors w/o coordinates","k_index"
415.029411764706,0.530271925789313,"conduct_during","all predictors w/o coordinates","k_index"
447.223529411765,0.529502829764228,"conduct_during","all predictors w/o coordinates","k_index"
479.417647058823,0.526972198229374,"conduct_during","all predictors w/o coordinates","k_index"
511.611764705882,0.526768645294293,"conduct_during","all predictors w/o coordinates","k_index"
543.805882352941,0.52663333956278,"conduct_during","all predictors w/o coordinates","k_index"
576,0.52663333956278,"conduct_during","all predictors w/o coordinates","k_index"
