"conduct_during","yhat","predictors","model","index"
28.7,2.53827315509898,"conduct_during","all predictors w/ coordinates","shannon_index"
60.8941176470588,2.53827315509898,"conduct_during","all predictors w/ coordinates","shannon_index"
93.0882352941176,2.53827315509898,"conduct_during","all predictors w/ coordinates","shannon_index"
125.282352941176,2.53827315509898,"conduct_during","all predictors w/ coordinates","shannon_index"
157.476470588235,2.53719379988288,"conduct_during","all predictors w/ coordinates","shannon_index"
189.670588235294,2.53613900472277,"conduct_during","all predictors w/ coordinates","shannon_index"
221.864705882353,2.53575560167633,"conduct_during","all predictors w/ coordinates","shannon_index"
254.058823529412,2.53575560167633,"conduct_during","all predictors w/ coordinates","shannon_index"
286.252941176471,2.51542309412442,"conduct_during","all predictors w/ coordinates","shannon_index"
318.447058823529,2.49490717003531,"conduct_during","all predictors w/ coordinates","shannon_index"
350.641176470588,2.49451154758058,"conduct_during","all predictors w/ coordinates","shannon_index"
382.835294117647,2.50484437547058,"conduct_during","all predictors w/ coordinates","shannon_index"
415.029411764706,2.50816774412148,"conduct_during","all predictors w/ coordinates","shannon_index"
447.223529411765,2.50813239261465,"conduct_during","all predictors w/ coordinates","shannon_index"
479.417647058823,2.49821524108071,"conduct_during","all predictors w/ coordinates","shannon_index"
511.611764705882,2.49532827205693,"conduct_during","all predictors w/ coordinates","shannon_index"
543.805882352941,2.46350346833758,"conduct_during","all predictors w/ coordinates","shannon_index"
576,2.46350346833758,"conduct_during","all predictors w/ coordinates","shannon_index"
