"wd_m","yhat","predictors","model","index"
0.08,792.44455811131,"wd_m","all predictors w/ coordinates","abundance"
0.099,792.44455811131,"wd_m","all predictors w/ coordinates","abundance"
0.118,784.68762545739,"wd_m","all predictors w/ coordinates","abundance"
0.137,782.688709441076,"wd_m","all predictors w/ coordinates","abundance"
0.156,779.25753506506,"wd_m","all predictors w/ coordinates","abundance"
0.175,774.952250647806,"wd_m","all predictors w/ coordinates","abundance"
0.194,774.821436068147,"wd_m","all predictors w/ coordinates","abundance"
0.213,773.195241623702,"wd_m","all predictors w/ coordinates","abundance"
0.232,771.412584064567,"wd_m","all predictors w/ coordinates","abundance"
0.251,769.619216460952,"wd_m","all predictors w/ coordinates","abundance"
0.27,766.663330431241,"wd_m","all predictors w/ coordinates","abundance"
0.289,762.176285802079,"wd_m","all predictors w/ coordinates","abundance"
0.308,760.58122072781,"wd_m","all predictors w/ coordinates","abundance"
0.327,758.404307941214,"wd_m","all predictors w/ coordinates","abundance"
0.346,756.266140400062,"wd_m","all predictors w/ coordinates","abundance"
0.365,752.465072726635,"wd_m","all predictors w/ coordinates","abundance"
0.384,751.3893070851,"wd_m","all predictors w/ coordinates","abundance"
0.403,750.98208129145,"wd_m","all predictors w/ coordinates","abundance"
0.422,745.496330971785,"wd_m","all predictors w/ coordinates","abundance"
0.441,741.827136900203,"wd_m","all predictors w/ coordinates","abundance"
0.46,740.97119533174,"wd_m","all predictors w/ coordinates","abundance"
0.479,740.536482148319,"wd_m","all predictors w/ coordinates","abundance"
0.498,739.744232280594,"wd_m","all predictors w/ coordinates","abundance"
0.517,736.728953410878,"wd_m","all predictors w/ coordinates","abundance"
0.536,736.421171517874,"wd_m","all predictors w/ coordinates","abundance"
0.555,733.739439912314,"wd_m","all predictors w/ coordinates","abundance"
0.574,732.20691640804,"wd_m","all predictors w/ coordinates","abundance"
0.593,731.233687145842,"wd_m","all predictors w/ coordinates","abundance"
0.612,729.634365485789,"wd_m","all predictors w/ coordinates","abundance"
0.631,729.245016455806,"wd_m","all predictors w/ coordinates","abundance"
0.65,729.138323863214,"wd_m","all predictors w/ coordinates","abundance"
0.669,729.138323863214,"wd_m","all predictors w/ coordinates","abundance"
0.688,728.40261880369,"wd_m","all predictors w/ coordinates","abundance"
0.707,728.021182383937,"wd_m","all predictors w/ coordinates","abundance"
0.726,727.974849050604,"wd_m","all predictors w/ coordinates","abundance"
0.745,727.724504606159,"wd_m","all predictors w/ coordinates","abundance"
0.764,727.724504606159,"wd_m","all predictors w/ coordinates","abundance"
0.783,727.724504606159,"wd_m","all predictors w/ coordinates","abundance"
0.802,727.613534235789,"wd_m","all predictors w/ coordinates","abundance"
0.821,727.523932383937,"wd_m","all predictors w/ coordinates","abundance"
0.84,727.523932383937,"wd_m","all predictors w/ coordinates","abundance"
0.859,727.523932383937,"wd_m","all predictors w/ coordinates","abundance"
0.878,727.523932383937,"wd_m","all predictors w/ coordinates","abundance"
0.897,727.523932383937,"wd_m","all predictors w/ coordinates","abundance"
0.916,727.523932383937,"wd_m","all predictors w/ coordinates","abundance"
0.935,727.523932383937,"wd_m","all predictors w/ coordinates","abundance"
0.954,727.523932383937,"wd_m","all predictors w/ coordinates","abundance"
0.973,727.523932383937,"wd_m","all predictors w/ coordinates","abundance"
0.992,727.523932383937,"wd_m","all predictors w/ coordinates","abundance"
1.011,727.523932383937,"wd_m","all predictors w/ coordinates","abundance"
1.03,727.523932383937,"wd_m","all predictors w/ coordinates","abundance"
