"moos_cover","yhat","predictors","model","index"
0,0.534556449701389,"moos_cover","sampling w/ coordinates","k_index"
1,0.526806043116031,"moos_cover","sampling w/ coordinates","k_index"
2,0.394449865290274,"moos_cover","sampling w/ coordinates","k_index"
3,0.394449865290274,"moos_cover","sampling w/ coordinates","k_index"
