"shear_stress","yhat","predictors","model","index"
0.00473974102944019,2.6498383077062,"shear_stress","all predictors w/o coordinates","shannon_index"
2.91200751051435,2.66349182042655,"shear_stress","all predictors w/o coordinates","shannon_index"
5.81927527999926,2.6656568579154,"shear_stress","all predictors w/o coordinates","shannon_index"
8.72654304948417,2.66677162502241,"shear_stress","all predictors w/o coordinates","shannon_index"
11.6338108189691,2.66834464029739,"shear_stress","all predictors w/o coordinates","shannon_index"
14.541078588454,2.67959748061569,"shear_stress","all predictors w/o coordinates","shannon_index"
17.4483463579389,2.68406487458928,"shear_stress","all predictors w/o coordinates","shannon_index"
20.3556141274238,2.68570466230415,"shear_stress","all predictors w/o coordinates","shannon_index"
23.2628818969087,2.68493158809396,"shear_stress","all predictors w/o coordinates","shannon_index"
26.1701496663936,2.68484493661178,"shear_stress","all predictors w/o coordinates","shannon_index"
29.0774174358785,2.68694368003555,"shear_stress","all predictors w/o coordinates","shannon_index"
31.9846852053635,2.68628218852694,"shear_stress","all predictors w/o coordinates","shannon_index"
34.8919529748484,2.68655533060776,"shear_stress","all predictors w/o coordinates","shannon_index"
37.7992207443333,2.6866330554957,"shear_stress","all predictors w/o coordinates","shannon_index"
40.7064885138182,2.6863816729732,"shear_stress","all predictors w/o coordinates","shannon_index"
43.6137562833031,2.68895767875687,"shear_stress","all predictors w/o coordinates","shannon_index"
46.521024052788,2.69089683604209,"shear_stress","all predictors w/o coordinates","shannon_index"
49.4282918222729,2.68916101787091,"shear_stress","all predictors w/o coordinates","shannon_index"
52.3355595917578,2.69001760071766,"shear_stress","all predictors w/o coordinates","shannon_index"
55.2428273612427,2.6887905089771,"shear_stress","all predictors w/o coordinates","shannon_index"
58.1500951307277,2.68941722621348,"shear_stress","all predictors w/o coordinates","shannon_index"
61.0573629002126,2.68941722621348,"shear_stress","all predictors w/o coordinates","shannon_index"
63.9646306696975,2.68952804709275,"shear_stress","all predictors w/o coordinates","shannon_index"
66.8718984391824,2.69496702717291,"shear_stress","all predictors w/o coordinates","shannon_index"
69.7791662086673,2.69575908753238,"shear_stress","all predictors w/o coordinates","shannon_index"
72.6864339781522,2.69575908753238,"shear_stress","all predictors w/o coordinates","shannon_index"
75.5937017476371,2.69575908753238,"shear_stress","all predictors w/o coordinates","shannon_index"
78.500969517122,2.69575908753238,"shear_stress","all predictors w/o coordinates","shannon_index"
81.4082372866069,2.69575908753238,"shear_stress","all predictors w/o coordinates","shannon_index"
84.3155050560919,2.69575908753238,"shear_stress","all predictors w/o coordinates","shannon_index"
87.2227728255768,2.69575908753238,"shear_stress","all predictors w/o coordinates","shannon_index"
90.1300405950617,2.69575908753238,"shear_stress","all predictors w/o coordinates","shannon_index"
93.0373083645466,2.69575908753238,"shear_stress","all predictors w/o coordinates","shannon_index"
95.9445761340315,2.69575908753238,"shear_stress","all predictors w/o coordinates","shannon_index"
98.8518439035164,2.69575908753238,"shear_stress","all predictors w/o coordinates","shannon_index"
101.759111673001,2.69765968774614,"shear_stress","all predictors w/o coordinates","shannon_index"
104.666379442486,2.69784540664602,"shear_stress","all predictors w/o coordinates","shannon_index"
107.573647211971,2.69477281015565,"shear_stress","all predictors w/o coordinates","shannon_index"
110.480914981456,2.69133683005679,"shear_stress","all predictors w/o coordinates","shannon_index"
113.388182750941,2.68735051764035,"shear_stress","all predictors w/o coordinates","shannon_index"
116.295450520426,2.68735051764035,"shear_stress","all predictors w/o coordinates","shannon_index"
119.202718289911,2.68800739962112,"shear_stress","all predictors w/o coordinates","shannon_index"
122.109986059396,2.68656419261632,"shear_stress","all predictors w/o coordinates","shannon_index"
125.017253828881,2.68656419261632,"shear_stress","all predictors w/o coordinates","shannon_index"
127.924521598366,2.68656419261632,"shear_stress","all predictors w/o coordinates","shannon_index"
130.83178936785,2.68656419261632,"shear_stress","all predictors w/o coordinates","shannon_index"
133.739057137335,2.68656419261632,"shear_stress","all predictors w/o coordinates","shannon_index"
136.64632490682,2.68656419261632,"shear_stress","all predictors w/o coordinates","shannon_index"
139.553592676305,2.68656419261632,"shear_stress","all predictors w/o coordinates","shannon_index"
142.46086044579,2.68656419261632,"shear_stress","all predictors w/o coordinates","shannon_index"
145.368128215275,2.68656419261632,"shear_stress","all predictors w/o coordinates","shannon_index"
