"dist_w","yhat","predictors","model","index"
0.2,0.545777325273204,"dist_w","all predictors w/o coordinates","k_index"
0.826,0.544811151219514,"dist_w","all predictors w/o coordinates","k_index"
1.452,0.546202407149048,"dist_w","all predictors w/o coordinates","k_index"
2.078,0.546731554093446,"dist_w","all predictors w/o coordinates","k_index"
2.704,0.546150866430849,"dist_w","all predictors w/o coordinates","k_index"
3.33,0.545921327032201,"dist_w","all predictors w/o coordinates","k_index"
3.956,0.543663206918855,"dist_w","all predictors w/o coordinates","k_index"
4.582,0.542764717347989,"dist_w","all predictors w/o coordinates","k_index"
5.208,0.541899181474484,"dist_w","all predictors w/o coordinates","k_index"
5.834,0.539984902161378,"dist_w","all predictors w/o coordinates","k_index"
6.46,0.540793520648155,"dist_w","all predictors w/o coordinates","k_index"
7.086,0.540735496396249,"dist_w","all predictors w/o coordinates","k_index"
7.712,0.540567913326604,"dist_w","all predictors w/o coordinates","k_index"
8.338,0.540345387137862,"dist_w","all predictors w/o coordinates","k_index"
8.964,0.539270584212642,"dist_w","all predictors w/o coordinates","k_index"
9.59,0.537605331583412,"dist_w","all predictors w/o coordinates","k_index"
10.216,0.536607219989076,"dist_w","all predictors w/o coordinates","k_index"
10.842,0.53560341490871,"dist_w","all predictors w/o coordinates","k_index"
11.468,0.535153946855174,"dist_w","all predictors w/o coordinates","k_index"
12.094,0.535076179981101,"dist_w","all predictors w/o coordinates","k_index"
12.72,0.535012723089159,"dist_w","all predictors w/o coordinates","k_index"
13.346,0.535055321828472,"dist_w","all predictors w/o coordinates","k_index"
13.972,0.534212908688774,"dist_w","all predictors w/o coordinates","k_index"
14.598,0.534506335523147,"dist_w","all predictors w/o coordinates","k_index"
15.224,0.533864924952463,"dist_w","all predictors w/o coordinates","k_index"
15.85,0.533220357078339,"dist_w","all predictors w/o coordinates","k_index"
16.476,0.533153443352023,"dist_w","all predictors w/o coordinates","k_index"
17.102,0.533147563575053,"dist_w","all predictors w/o coordinates","k_index"
17.728,0.532981270591456,"dist_w","all predictors w/o coordinates","k_index"
18.354,0.533277143336099,"dist_w","all predictors w/o coordinates","k_index"
18.98,0.533482519477372,"dist_w","all predictors w/o coordinates","k_index"
19.606,0.533503228330814,"dist_w","all predictors w/o coordinates","k_index"
20.232,0.533736447879166,"dist_w","all predictors w/o coordinates","k_index"
20.858,0.533706883840418,"dist_w","all predictors w/o coordinates","k_index"
21.484,0.533761402713441,"dist_w","all predictors w/o coordinates","k_index"
22.11,0.533841447511881,"dist_w","all predictors w/o coordinates","k_index"
22.736,0.533810756610112,"dist_w","all predictors w/o coordinates","k_index"
23.362,0.533810756610112,"dist_w","all predictors w/o coordinates","k_index"
23.988,0.533807780649943,"dist_w","all predictors w/o coordinates","k_index"
24.614,0.533807780649943,"dist_w","all predictors w/o coordinates","k_index"
25.24,0.533809683705544,"dist_w","all predictors w/o coordinates","k_index"
25.866,0.533809683705544,"dist_w","all predictors w/o coordinates","k_index"
26.492,0.533826688936951,"dist_w","all predictors w/o coordinates","k_index"
27.118,0.533826688936951,"dist_w","all predictors w/o coordinates","k_index"
27.744,0.533826688936951,"dist_w","all predictors w/o coordinates","k_index"
28.37,0.533826688936951,"dist_w","all predictors w/o coordinates","k_index"
28.996,0.533826688936951,"dist_w","all predictors w/o coordinates","k_index"
29.622,0.533826688936951,"dist_w","all predictors w/o coordinates","k_index"
30.248,0.533826688936951,"dist_w","all predictors w/o coordinates","k_index"
30.874,0.533826688936951,"dist_w","all predictors w/o coordinates","k_index"
31.5,0.533826688936951,"dist_w","all predictors w/o coordinates","k_index"
