"wd_m","yhat","predictors","model","index"
0.08,0.280150584393629,"wd_m","v + wd w/ coordinates","rel_abundance"
0.099,0.281178446279632,"wd_m","v + wd w/ coordinates","rel_abundance"
0.118,0.272839266047985,"wd_m","v + wd w/ coordinates","rel_abundance"
0.137,0.24539824663144,"wd_m","v + wd w/ coordinates","rel_abundance"
0.156,0.236776285507302,"wd_m","v + wd w/ coordinates","rel_abundance"
0.175,0.248333002121567,"wd_m","v + wd w/ coordinates","rel_abundance"
0.194,0.24091018804487,"wd_m","v + wd w/ coordinates","rel_abundance"
0.213,0.250979439803848,"wd_m","v + wd w/ coordinates","rel_abundance"
0.232,0.229098144406668,"wd_m","v + wd w/ coordinates","rel_abundance"
0.251,0.354330266963828,"wd_m","v + wd w/ coordinates","rel_abundance"
0.27,0.201366758655274,"wd_m","v + wd w/ coordinates","rel_abundance"
0.289,0.201101416351136,"wd_m","v + wd w/ coordinates","rel_abundance"
0.308,0.200935713541522,"wd_m","v + wd w/ coordinates","rel_abundance"
0.327,0.189266349966702,"wd_m","v + wd w/ coordinates","rel_abundance"
0.346,0.195300436048355,"wd_m","v + wd w/ coordinates","rel_abundance"
0.365,0.190971960218761,"wd_m","v + wd w/ coordinates","rel_abundance"
0.384,0.193338110594562,"wd_m","v + wd w/ coordinates","rel_abundance"
0.403,0.175150866071043,"wd_m","v + wd w/ coordinates","rel_abundance"
0.422,0.165168776993933,"wd_m","v + wd w/ coordinates","rel_abundance"
0.441,0.163159925293358,"wd_m","v + wd w/ coordinates","rel_abundance"
0.46,0.161395916231278,"wd_m","v + wd w/ coordinates","rel_abundance"
0.479,0.165160555384419,"wd_m","v + wd w/ coordinates","rel_abundance"
0.498,0.182600494870847,"wd_m","v + wd w/ coordinates","rel_abundance"
0.517,0.162151682669193,"wd_m","v + wd w/ coordinates","rel_abundance"
0.536,0.161799918336867,"wd_m","v + wd w/ coordinates","rel_abundance"
0.555,0.177444028650859,"wd_m","v + wd w/ coordinates","rel_abundance"
0.574,0.155834280931298,"wd_m","v + wd w/ coordinates","rel_abundance"
0.593,0.154842174208844,"wd_m","v + wd w/ coordinates","rel_abundance"
0.612,0.149501288579173,"wd_m","v + wd w/ coordinates","rel_abundance"
0.631,0.147855845107524,"wd_m","v + wd w/ coordinates","rel_abundance"
0.65,0.145566935334096,"wd_m","v + wd w/ coordinates","rel_abundance"
0.669,0.136743169833439,"wd_m","v + wd w/ coordinates","rel_abundance"
0.688,0.137112430481701,"wd_m","v + wd w/ coordinates","rel_abundance"
0.707,0.136153277338626,"wd_m","v + wd w/ coordinates","rel_abundance"
0.726,0.136183386212738,"wd_m","v + wd w/ coordinates","rel_abundance"
0.745,0.136508152091092,"wd_m","v + wd w/ coordinates","rel_abundance"
0.764,0.136485047780297,"wd_m","v + wd w/ coordinates","rel_abundance"
0.783,0.136342102528538,"wd_m","v + wd w/ coordinates","rel_abundance"
0.802,0.137220245411704,"wd_m","v + wd w/ coordinates","rel_abundance"
0.821,0.138409147840287,"wd_m","v + wd w/ coordinates","rel_abundance"
0.84,0.138472482792673,"wd_m","v + wd w/ coordinates","rel_abundance"
0.859,0.138629299920871,"wd_m","v + wd w/ coordinates","rel_abundance"
0.878,0.141302635468121,"wd_m","v + wd w/ coordinates","rel_abundance"
0.897,0.140703757355246,"wd_m","v + wd w/ coordinates","rel_abundance"
0.916,0.14870259308832,"wd_m","v + wd w/ coordinates","rel_abundance"
0.935,0.14870259308832,"wd_m","v + wd w/ coordinates","rel_abundance"
0.954,0.14870259308832,"wd_m","v + wd w/ coordinates","rel_abundance"
0.973,0.14870259308832,"wd_m","v + wd w/ coordinates","rel_abundance"
0.992,0.147853479298983,"wd_m","v + wd w/ coordinates","rel_abundance"
1.011,0.147853479298983,"wd_m","v + wd w/ coordinates","rel_abundance"
1.03,0.147853479298983,"wd_m","v + wd w/ coordinates","rel_abundance"
