"sub_type_int","yhat","predictors","model","index"
0,0.190882074009458,"sub_type","sampling w/ coordinates","rel_abundance"
1,0.191383318673329,"sub_type","sampling w/ coordinates","rel_abundance"
2,0.192260148988269,"sub_type","sampling w/ coordinates","rel_abundance"
3,0.197864816723699,"sub_type","sampling w/ coordinates","rel_abundance"
