"z","yhat","predictors","model","index"
229.672,696.766425925926,"z","sampling w/ coordinates","abundance"
253.0755,772.760893518519,"z","sampling w/ coordinates","abundance"
276.479,791.392921296296,"z","sampling w/ coordinates","abundance"
299.8825,795.179555555556,"z","sampling w/ coordinates","abundance"
323.286,795.179555555556,"z","sampling w/ coordinates","abundance"
346.6895,795.310787037037,"z","sampling w/ coordinates","abundance"
370.093,798.588486111111,"z","sampling w/ coordinates","abundance"
393.4965,802.57624537037,"z","sampling w/ coordinates","abundance"
416.9,802.91649537037,"z","sampling w/ coordinates","abundance"
440.3035,802.497013888889,"z","sampling w/ coordinates","abundance"
463.707,815.57812037037,"z","sampling w/ coordinates","abundance"
487.1105,854.30325462963,"z","sampling w/ coordinates","abundance"
510.514,857.834925925926,"z","sampling w/ coordinates","abundance"
533.9175,851.622157407407,"z","sampling w/ coordinates","abundance"
557.321,818.858032407407,"z","sampling w/ coordinates","abundance"
580.7245,804.344398148148,"z","sampling w/ coordinates","abundance"
604.128,791.9305,"z","sampling w/ coordinates","abundance"
627.5315,791.324018518519,"z","sampling w/ coordinates","abundance"
650.935,792.211912037037,"z","sampling w/ coordinates","abundance"
674.3385,795.188365740741,"z","sampling w/ coordinates","abundance"
697.742,816.033796296296,"z","sampling w/ coordinates","abundance"
721.1455,814.789356481481,"z","sampling w/ coordinates","abundance"
744.549,815.375597222222,"z","sampling w/ coordinates","abundance"
767.9525,815.375597222222,"z","sampling w/ coordinates","abundance"
791.356,853.872347222222,"z","sampling w/ coordinates","abundance"
814.7595,834.910074074074,"z","sampling w/ coordinates","abundance"
838.163,811.362078703704,"z","sampling w/ coordinates","abundance"
861.5665,811.337226851852,"z","sampling w/ coordinates","abundance"
884.97,811.150152777778,"z","sampling w/ coordinates","abundance"
908.3735,811.150152777778,"z","sampling w/ coordinates","abundance"
931.777,811.244833333333,"z","sampling w/ coordinates","abundance"
955.1805,811.305412037037,"z","sampling w/ coordinates","abundance"
978.584,797.78325462963,"z","sampling w/ coordinates","abundance"
1001.9875,794.194699074074,"z","sampling w/ coordinates","abundance"
1025.391,794.310967592593,"z","sampling w/ coordinates","abundance"
1048.7945,794.310967592593,"z","sampling w/ coordinates","abundance"
1072.198,794.310967592593,"z","sampling w/ coordinates","abundance"
1095.6015,794.169986111111,"z","sampling w/ coordinates","abundance"
1119.005,793.309222222222,"z","sampling w/ coordinates","abundance"
1142.4085,793.309222222222,"z","sampling w/ coordinates","abundance"
1165.812,795.967625,"z","sampling w/ coordinates","abundance"
1189.2155,795.967625,"z","sampling w/ coordinates","abundance"
1212.619,795.967625,"z","sampling w/ coordinates","abundance"
1236.0225,795.967625,"z","sampling w/ coordinates","abundance"
1259.426,795.967625,"z","sampling w/ coordinates","abundance"
1282.8295,807.572217592593,"z","sampling w/ coordinates","abundance"
1306.233,807.572217592593,"z","sampling w/ coordinates","abundance"
1329.6365,807.572217592593,"z","sampling w/ coordinates","abundance"
1353.04,807.572217592593,"z","sampling w/ coordinates","abundance"
1376.4435,807.572217592593,"z","sampling w/ coordinates","abundance"
1399.847,850.286337962963,"z","sampling w/ coordinates","abundance"
