"clog_3_class_int","yhat","predictors","model","index"
0,0.531945079252169,"clog_3_class","all predictors w/ coordinates","k_index"
1,0.530526302829282,"clog_3_class","all predictors w/ coordinates","k_index"
2,0.524051619896048,"clog_3_class","all predictors w/ coordinates","k_index"
