"velocity","yhat","predictors","model","index"
0.01,0.547520686409052,"velocity","v + wd w/o coordinates","k_index"
0.0478,0.550092162532201,"velocity","v + wd w/o coordinates","k_index"
0.0856,0.549880174547135,"velocity","v + wd w/o coordinates","k_index"
0.1234,0.551897381190533,"velocity","v + wd w/o coordinates","k_index"
0.1612,0.549022768930945,"velocity","v + wd w/o coordinates","k_index"
0.199,0.543352527194764,"velocity","v + wd w/o coordinates","k_index"
0.2368,0.543250294805449,"velocity","v + wd w/o coordinates","k_index"
0.2746,0.540978856486537,"velocity","v + wd w/o coordinates","k_index"
0.3124,0.542969491761017,"velocity","v + wd w/o coordinates","k_index"
0.3502,0.546107706293327,"velocity","v + wd w/o coordinates","k_index"
0.388,0.548948068289665,"velocity","v + wd w/o coordinates","k_index"
0.4258,0.550236919961352,"velocity","v + wd w/o coordinates","k_index"
0.4636,0.552855424990437,"velocity","v + wd w/o coordinates","k_index"
0.5014,0.551909793814324,"velocity","v + wd w/o coordinates","k_index"
0.5392,0.55208288771696,"velocity","v + wd w/o coordinates","k_index"
0.577,0.550560554022894,"velocity","v + wd w/o coordinates","k_index"
0.6148,0.544633705832047,"velocity","v + wd w/o coordinates","k_index"
0.6526,0.52111003902852,"velocity","v + wd w/o coordinates","k_index"
0.6904,0.528926818930573,"velocity","v + wd w/o coordinates","k_index"
0.7282,0.530014318991014,"velocity","v + wd w/o coordinates","k_index"
0.766,0.534222234161232,"velocity","v + wd w/o coordinates","k_index"
0.8038,0.536338188361067,"velocity","v + wd w/o coordinates","k_index"
0.8416,0.537493438216508,"velocity","v + wd w/o coordinates","k_index"
0.8794,0.534959195903005,"velocity","v + wd w/o coordinates","k_index"
0.9172,0.535363072920623,"velocity","v + wd w/o coordinates","k_index"
0.955,0.536984593093617,"velocity","v + wd w/o coordinates","k_index"
0.9928,0.536572581905691,"velocity","v + wd w/o coordinates","k_index"
1.0306,0.538215624096513,"velocity","v + wd w/o coordinates","k_index"
1.0684,0.541483175019144,"velocity","v + wd w/o coordinates","k_index"
1.1062,0.542670303502073,"velocity","v + wd w/o coordinates","k_index"
1.144,0.542850825375311,"velocity","v + wd w/o coordinates","k_index"
1.1818,0.542866451949873,"velocity","v + wd w/o coordinates","k_index"
1.2196,0.542353114337638,"velocity","v + wd w/o coordinates","k_index"
1.2574,0.53967343743092,"velocity","v + wd w/o coordinates","k_index"
1.2952,0.53748694582505,"velocity","v + wd w/o coordinates","k_index"
1.333,0.536734023634763,"velocity","v + wd w/o coordinates","k_index"
1.3708,0.537400539059777,"velocity","v + wd w/o coordinates","k_index"
1.4086,0.537366049700999,"velocity","v + wd w/o coordinates","k_index"
1.4464,0.537076530172711,"velocity","v + wd w/o coordinates","k_index"
1.4842,0.538561544331501,"velocity","v + wd w/o coordinates","k_index"
1.522,0.538489160034734,"velocity","v + wd w/o coordinates","k_index"
1.5598,0.538184986243977,"velocity","v + wd w/o coordinates","k_index"
1.5976,0.538268731703534,"velocity","v + wd w/o coordinates","k_index"
1.6354,0.536597145265282,"velocity","v + wd w/o coordinates","k_index"
1.6732,0.536597145265282,"velocity","v + wd w/o coordinates","k_index"
1.711,0.536597145265282,"velocity","v + wd w/o coordinates","k_index"
1.7488,0.536597145265282,"velocity","v + wd w/o coordinates","k_index"
1.7866,0.536409757884634,"velocity","v + wd w/o coordinates","k_index"
1.8244,0.536409757884634,"velocity","v + wd w/o coordinates","k_index"
1.8622,0.536409757884634,"velocity","v + wd w/o coordinates","k_index"
1.9,0.536409757884634,"velocity","v + wd w/o coordinates","k_index"
