"moos_cover","yhat","predictors","model","index"
0,0.541853125092955,"moos_cover","all predictors w/o coordinates","k_index"
1,0.547808446023465,"moos_cover","all predictors w/o coordinates","k_index"
2,0.525299763657168,"moos_cover","all predictors w/o coordinates","k_index"
3,0.529078267896019,"moos_cover","all predictors w/o coordinates","k_index"
