"moos_cover","yhat","predictors","model","index"
0,0.534748467996165,"moos_cover","sampling w/ coordinates","k_index"
1,0.521927494003817,"moos_cover","sampling w/ coordinates","k_index"
2,0.440287529420217,"moos_cover","sampling w/ coordinates","k_index"
3,0.440287529420217,"moos_cover","sampling w/ coordinates","k_index"
