"clog_6_class_int","yhat","predictors","model","index"
0,816.248337962963,"clog_6_class","sampling w/ coordinates","abundance"
1,780.933939814815,"clog_6_class","sampling w/ coordinates","abundance"
2,761.255773148148,"clog_6_class","sampling w/ coordinates","abundance"
3,737.142425925926,"clog_6_class","sampling w/ coordinates","abundance"
4,687.153435185185,"clog_6_class","sampling w/ coordinates","abundance"
5,656.982018518519,"clog_6_class","sampling w/ coordinates","abundance"
6,658.054861111111,"clog_6_class","sampling w/ coordinates","abundance"
