"q_before","yhat","predictors","model","index"
2.3,2.51456081260973,"q_before","all predictors w/ coordinates","shannon_index"
7.43076923076923,2.50898775863934,"q_before","all predictors w/ coordinates","shannon_index"
12.5615384615385,2.51314448478355,"q_before","all predictors w/ coordinates","shannon_index"
17.6923076923077,2.51493907531969,"q_before","all predictors w/ coordinates","shannon_index"
22.8230769230769,2.51503315417397,"q_before","all predictors w/ coordinates","shannon_index"
27.9538461538462,2.51161581369397,"q_before","all predictors w/ coordinates","shannon_index"
33.0846153846154,2.51161581369397,"q_before","all predictors w/ coordinates","shannon_index"
38.2153846153846,2.51161289911418,"q_before","all predictors w/ coordinates","shannon_index"
43.3461538461538,2.51168242232314,"q_before","all predictors w/ coordinates","shannon_index"
48.4769230769231,2.5114657221922,"q_before","all predictors w/ coordinates","shannon_index"
53.6076923076923,2.51162126026019,"q_before","all predictors w/ coordinates","shannon_index"
58.7384615384615,2.51162126026019,"q_before","all predictors w/ coordinates","shannon_index"
63.8692307692308,2.51162126026019,"q_before","all predictors w/ coordinates","shannon_index"
69,2.51162126026019,"q_before","all predictors w/ coordinates","shannon_index"
