"velocity","yhat","predictors","model","index"
0.01,866.768157022971,"velocity","sampling w/ coordinates","abundance"
0.0414,696.228568632846,"velocity","sampling w/ coordinates","abundance"
0.0728,712.289954942686,"velocity","sampling w/ coordinates","abundance"
0.1042,739.390911295458,"velocity","sampling w/ coordinates","abundance"
0.1356,722.491973479589,"velocity","sampling w/ coordinates","abundance"
0.167,723.319832156654,"velocity","sampling w/ coordinates","abundance"
0.1984,733.71559106117,"velocity","sampling w/ coordinates","abundance"
0.2298,728.031970474628,"velocity","sampling w/ coordinates","abundance"
0.2612,710.077097515265,"velocity","sampling w/ coordinates","abundance"
0.2926,713.834377564214,"velocity","sampling w/ coordinates","abundance"
0.324,694.45732424215,"velocity","sampling w/ coordinates","abundance"
0.3554,676.308681177734,"velocity","sampling w/ coordinates","abundance"
0.3868,691.415140412472,"velocity","sampling w/ coordinates","abundance"
0.4182,685.270287528634,"velocity","sampling w/ coordinates","abundance"
0.4496,730.391506435695,"velocity","sampling w/ coordinates","abundance"
0.481,733.561837026366,"velocity","sampling w/ coordinates","abundance"
0.5124,794.005727971042,"velocity","sampling w/ coordinates","abundance"
0.5438,791.358811535217,"velocity","sampling w/ coordinates","abundance"
0.5752,781.550820111125,"velocity","sampling w/ coordinates","abundance"
0.6066,779.367176894788,"velocity","sampling w/ coordinates","abundance"
0.638,779.830523479868,"velocity","sampling w/ coordinates","abundance"
0.6694,778.882063859039,"velocity","sampling w/ coordinates","abundance"
0.7008,769.675000530702,"velocity","sampling w/ coordinates","abundance"
0.7322,771.127056143902,"velocity","sampling w/ coordinates","abundance"
0.7636,755.87457669002,"velocity","sampling w/ coordinates","abundance"
0.795,758.765474733379,"velocity","sampling w/ coordinates","abundance"
0.8264,766.887560058523,"velocity","sampling w/ coordinates","abundance"
0.8578,766.769510194107,"velocity","sampling w/ coordinates","abundance"
0.8892,763.966253766307,"velocity","sampling w/ coordinates","abundance"
0.9206,763.713589959674,"velocity","sampling w/ coordinates","abundance"
0.952,763.329692425551,"velocity","sampling w/ coordinates","abundance"
0.9834,764.197090881842,"velocity","sampling w/ coordinates","abundance"
1.0148,766.293412018705,"velocity","sampling w/ coordinates","abundance"
1.0462,764.288264420297,"velocity","sampling w/ coordinates","abundance"
1.0776,761.357716229227,"velocity","sampling w/ coordinates","abundance"
1.109,762.751099202368,"velocity","sampling w/ coordinates","abundance"
1.1404,757.567069119877,"velocity","sampling w/ coordinates","abundance"
1.1718,760.147640285669,"velocity","sampling w/ coordinates","abundance"
1.2032,760.98858117395,"velocity","sampling w/ coordinates","abundance"
1.2346,761.001686919619,"velocity","sampling w/ coordinates","abundance"
1.266,761.09591557803,"velocity","sampling w/ coordinates","abundance"
1.2974,761.138471206029,"velocity","sampling w/ coordinates","abundance"
1.3288,759.54030905388,"velocity","sampling w/ coordinates","abundance"
1.3602,759.596115346308,"velocity","sampling w/ coordinates","abundance"
1.3916,760.262223095806,"velocity","sampling w/ coordinates","abundance"
1.423,761.558601759098,"velocity","sampling w/ coordinates","abundance"
1.4544,760.203455342187,"velocity","sampling w/ coordinates","abundance"
1.4858,760.203455342187,"velocity","sampling w/ coordinates","abundance"
1.5172,760.203455342187,"velocity","sampling w/ coordinates","abundance"
1.5486,760.203455342187,"velocity","sampling w/ coordinates","abundance"
1.58,760.201980811578,"velocity","sampling w/ coordinates","abundance"
