1;;2723353.398;1120210.441;231.913
2;;2723359.849;1120214.301;232.001
3;;2723366.066;1120219.8;232.547
4;;2723325.553;1120267.847;231.813
5;;2723329.101;1120269.815;232.172
6;;2723333.9;1120272.116;232.563
7;;2723184.903;1120657.462;232.708
8;;2723201.949;1120658.037;232.674
9;;2723215.171;1120659.45;233.026
10;;2723203.218;1120698.051;232.54
11;;2723211.554;1120698.386;232.612
12;;2723219.139;1120698.461;233.156
