th5_1,,2733111.358,1259821.730,472.275
th5_2,,2733116.916,1259813.446,472.519
th5_3,,2733121.315,1259806.750,472.849
th5_4,,2733079.201,1259798.407,472.320
th5_5,,2733086.586,1259792.555,472.475
th5_6,,2733092.112,1259785.420,472.876
th5_7,,2733042.387,1259769.986,472.418
th5_8,,2733047.084,1259762.788,472.516
th5_9,,2733053.155,1259757.458,472.880
th5_10,,2733016.956,1259747.380,472.555
th5_11,,2733022.356,1259742.971,472.659
th5_12,,2733027.755,1259738.117,472.898
