1,,2734164.721,1262182.585,457.476
2,,2734160.239,1262178.668,457.688
3,,2734155.885,1262173.609,458.026
4,,2734197.665,1262157.816,457.602
5,,2734194.159,1262153.598,457.796
6,,2734187.861,1262146.996,458.015
7,,2734215.143,1262143.763,457.771
8,,2734208.986,1262138.635,457.909
9,,2734202.938,1262131.882,458.091
10,,2734235.725,1262118.952,457.916
11,,2734231.618,1262112.583,457.997
12,,2734224.145,1262103.300,458.251
