1,,2730462.775,1122142.196,287.531
2,,2730461.317,1122138.948,287.828
4,,2730487.443,1122135.825,287.763
5,,2730486.387,1122132.592,287.904
6,,2730485.230,1122130.234,288.048
3,,2730461.188,1122133.942,288.033
7,,2730512.776,1122130.865,287.878
8,,2730512.229,1122126.031,288.284
9,,2730510.464,1122123.015,288.480
10,,2730522.078,1122125.129,288.206
11,,2730520.088,1122121.390,288.346
12,,2730520.047,1122119.599,288.500
