GL3-1,,2735000.228,1176482.117,789.839
GL3-2,,2735002.485,1176479.758,789.964
GL3-3,,2735004.648,1176477.733,790.137
GL3-4,,2734987.073,1176467.239,789.974
GL3-5,,2734988.385,1176466.202,789.982
GL3-6,,2734990.986,1176464.494,790.096
GL3-7,,2734952.159,1176371.788,791.647
GL3-8,,2734954.972,1176370.733,791.680
GL3-9,,2734956.617,1176370.217,791.861
GL3-10,,2734945.872,1176352.174,791.872
GL3-11,,2734947.661,1176351.052,791.907
GL3-12,,2734949.768,1176350.148,792.201
