VR2-1,,2740627.354,1184474.703,652.644
VR2-2,,2740629.064,1184472.703,653.011
VR2-3,,2740631.560,1184469.039,653.648
VR2-4,,2740555.687,1184410.936,652.856
VR2-5,,2740558.788,1184410.442,653.463
VR2-6,,2740559.763,1184409.884,653.625
VR2-7,,2740548.074,1184391.140,653.226
VR2-8,,2740553.514,1184391.555,653.553
VR2-9,,2740557.771,1184393.193,653.718
VR2-10,,2740546.315,1184374.461,653.404
VR2-11,,2740555.193,1184376.064,653.697
VR2-12,,2740564.025,1184376.526,653.876
