se1_1,,2593910.166,1190097.242,578.112
se1_2,,2593906.554,1190099.005,578.041
se1_3,,2593902.438,1190100.368,577.814
se1_4,,2593864.645,1190034.149,578.237
se1_5,,2593865.036,1190032.934,578.366
se1_6,,2593866.487,1190031.680,578.045
se1_7,,2593833.439,1189981.376,578.966
se1_8,,2593834.145,1189980.064,579.005
se1_9,,2593835.345,1189979.640,579.211
se1_10,,2593817.325,1189945.586,579.784
se1_11,,2593820.717,1189943.111,580.091
se1_12,,2593824.880,1189941.382,580.069
