GL2-1,,2735749.743,1179057.946,736.973
GL2-2,,2735746.741,1179056.386,737.068
GL2-3,,2735745.309,1179055.153,737.320
GL2-4,,2735757.467,1179049.760,736.766
GL2-5,,2735755.207,1179047.492,737.227
GL2-6,,2735754.012,1179045.269,737.329
GL2-7,,2735776.987,1179012.916,737.771
GL2-8,,2735774.299,1179012.999,738.008
GL2-9,,2735773.042,1179011.872,738.126
GL2-10,,2735800.157,1178896.735,739.953
GL2-11,,2735802.550,1178897.816,739.900
GL2-12,,2735805.850,1178897.721,740.071
