1,,2575968.364,1180131.724,563.918
2,,2575971.941,1180136.803,563.865
3,,2575974.418,1180140.393,564.373
4,,2575992.156,1180117.828,564.174
5,,2575994.174,1180123.330,564.234
6,,2575996.530,1180129.139,564.469
7,,2576021.578,1180111.071,564.403
8,,2576020.544,1180114.177,564.459
9,,2576018.123,1180123.770,564.716
10,,2576034.709,1180115.373,564.796
11,,2576032.393,1180121.522,564.807
12,,2576026.965,1180129.611,565.060
