1,,2743329.050,1251644.468,596.608
2,,2743330.389,1251643.655,596.752
3,,2743332.409,1251642.107,597.306
4,,2743342.309,1251657.984,596.816
5,,2743343.282,1251657.532,596.905
6,,2743344.568,1251656.954,597.167
7,,2743347.875,1251666.660,597.242
8,,2743349.449,1251666.368,597.482
9,,2743350.691,1251666.337,597.607
10,,2743380.264,1251674.981,597.709
11,,2743380.779,1251671.052,598.062
12,,2743380.451,1251668.174,598.151
